bikeid,mileage,biketrips,tripduration,hours
17373,39.28,41,26675,7
21697,39.27,29,24151,7
29363,39.2,39,33392,9
32338,39.2,40,69375,19
16848,39.2,39,31462,9
20744,39.19,37,31145,9
31422,39.19,32,27235,8
20809,39.19,39,29597,8
21057,39.19,48,32529,9
20694,39.18,39,27189,8
19025,39.18,38,28559,8
28505,39.16,43,24908,7
33997,39.16,43,26107,7
28018,39.12,45,26590,7
14786,39.12,45,28117,8
16859,39.1,37,28242,8
32260,39.09,32,25463,7
19536,39.09,38,30604,9
18204,39.09,50,35234,10
32348,39.08,47,29074,8
21303,39.08,43,27761,8
17568,39.06,46,23823,7
16109,39.05,39,27174,8
14851,39.04,41,34709,10
17002,39.03,46,29107,8
21644,39.02,49,32627,9
27770,39.0,28,26588,7
30439,38.99,39,24089,7
29918,38.99,44,26871,7
17352,38.97,38,30480,8
32629,38.97,36,25663,7
15427,38.97,33,24752,7
19549,38.96,35,28864,8
15361,38.96,40,24514,7
15378,38.94,37,29146,8
14717,38.94,41,28779,8
17061,38.93,40,28165,8
18824,38.93,43,27635,8
21250,38.91,44,28335,8
17512,38.9,38,29979,8
20257,38.9,37,34169,9
32083,38.89,49,85020,24
19181,38.89,43,29591,8
39072,38.88,45,28079,8
21037,38.86,47,194462,54
16481,38.86,43,32342,9
19089,38.85,45,25147,7
21620,38.79,47,25981,7
28646,38.76,37,97167,27
15176,38.75,39,24919,7
18104,38.75,36,29167,8
18948,38.75,44,30649,9
16594,38.74,34,24748,7
18357,38.73,49,26967,7
19237,38.71,34,27897,8
26144,38.7,38,23578,7
28812,38.7,33,26530,7
18408,38.67,37,26812,7
28005,38.67,37,25658,7
17255,38.67,40,26594,7
20300,38.65,38,28206,8
41525,38.65,54,26059,7
30347,38.64,37,27112,8
19579,38.64,34,29426,8
20988,38.62,39,31354,9
32636,38.61,48,24958,7
18128,38.6,35,30735,9
14710,38.58,35,26854,7
33201,38.58,34,29690,8
26375,38.58,27,23570,7
16406,38.58,31,29966,8
31223,38.57,41,25116,7
31630,38.54,32,24050,7
14870,38.54,41,24711,7
19494,38.54,36,26833,7
33658,38.53,38,25658,7
29732,38.52,38,22929,6
21150,38.52,42,30415,8
31397,38.52,48,34833,10
18406,38.48,39,26886,7
33412,38.47,40,29144,8
19788,38.47,56,27940,8
14636,38.43,52,29191,8
33619,38.43,45,27496,8
32121,38.43,42,26259,7
29934,38.42,47,25789,7
20008,38.42,43,24996,7
17882,38.41,35,27823,8
29405,38.4,40,27296,8
15970,38.4,52,29161,8
21068,38.4,42,29090,8
15804,38.39,40,34029,9
16791,38.38,36,30325,8
32578,38.37,36,25080,7
29907,38.36,40,31870,9
38900,38.34,42,26019,7
14573,38.33,45,26365,7
29993,38.31,37,28414,8
15881,38.31,39,24066,7
20706,38.31,44,35449,10
19289,38.29,45,27488,8
21004,38.28,52,32700,9
32966,38.28,44,29035,8
21317,38.26,47,32497,9
16268,38.25,37,24557,7
19650,38.25,41,27978,8
31173,38.23,43,25482,7
29072,38.21,36,23068,6
16701,38.19,39,29654,8
31033,38.19,29,26061,7
18907,38.18,41,32189,9
15598,38.18,48,25265,7
16024,38.17,49,26812,7
18066,38.16,38,24693,7
33563,38.16,43,28187,8
16923,38.16,48,26659,7
18996,38.15,44,26392,7
18194,38.15,42,30614,9
18621,38.13,39,22990,6
30900,38.13,44,36784,10
21443,38.13,49,26935,7
20379,38.1,34,40089,11
18189,38.07,49,28057,8
31452,38.05,41,26426,7
16387,38.04,42,30380,8
19005,38.03,35,244505,68
21064,38.03,36,22599,6
21374,38.0,45,27672,8
20989,37.99,49,29017,8
18469,37.98,36,24001,7
27750,37.97,34,25674,7
17708,37.97,32,25844,7
20162,37.96,45,27584,8
31106,37.96,39,24656,7
31530,37.92,39,26975,7
26334,37.88,49,22618,6
15696,37.88,43,24358,7
32028,37.87,40,24320,7
20651,37.84,39,34155,9
30022,37.83,36,30759,9
30525,37.82,29,841183,234
15393,37.77,37,38162,11
31855,37.77,45,27266,8
19102,37.77,46,23128,6
20607,37.77,59,36916,10
20370,37.76,43,31147,9
20035,37.72,43,29421,8
27909,37.71,41,24572,7
16367,37.71,40,21636,6
25408,37.69,39,24498,7
31089,37.69,46,26093,7
18992,37.68,38,32563,9
18528,37.66,42,26212,7
25841,37.65,43,25643,7
20368,37.64,40,28553,8
18791,37.64,34,23783,7
19826,37.62,32,26320,7
25169,37.6,38,21117,6
30443,37.6,36,26705,7
14928,37.55,36,33187,9
17390,37.55,44,28020,8
21624,37.55,43,32784,9
21169,37.54,39,22228,6
18586,37.53,35,26869,7
20951,37.53,37,26275,7
27965,37.52,40,25524,7
19217,37.51,39,63224,18
27535,37.5,37,31580,9
20654,37.5,39,25136,7
31013,37.48,45,37023,10
18495,37.48,37,23870,7
32200,37.47,49,24654,7
21531,37.47,35,22855,6
19598,37.47,38,24285,7
31557,37.46,36,24576,7
32567,37.46,39,24257,7
32822,37.45,31,22325,6
21319,37.45,38,30569,8
18072,37.43,41,38707,11
21354,37.43,34,28900,8
19507,37.42,39,30071,8
18974,37.41,38,38953,11
28622,37.39,41,23072,6
18299,37.37,51,28930,8
19659,37.37,37,24189,7
30045,37.37,41,23392,6
16381,37.36,43,29504,8
30438,37.35,41,28979,8
18337,37.35,42,24932,7
16243,37.34,41,29851,8
28639,37.33,35,22468,6
17038,37.32,55,29952,8
16719,37.31,48,26733,7
18472,37.31,51,38599,11
28178,37.28,38,21283,6
16915,37.27,38,521491,145
32630,37.27,36,26000,7
17482,37.23,41,27962,8
16175,37.22,36,25958,7
32229,37.2,32,25332,7
28582,37.2,36,22509,6
15424,37.19,44,32105,9
20053,37.17,38,26235,7
19989,37.16,40,23827,7
18861,37.15,41,24117,7
31338,37.15,36,60022,17
20223,37.14,38,33993,9
20125,37.13,38,22129,6
27550,37.11,34,26142,7
29792,37.11,38,24381,7
27972,37.07,47,32560,9
19093,37.07,42,28820,8
30522,37.07,36,36186,10
18728,37.06,46,32774,9
33248,37.06,46,28352,8
21328,37.05,34,23800,7
20156,37.05,38,24603,7
30911,37.05,28,23447,7
35308,37.04,34,21056,6
18556,37.04,35,32251,9
20086,36.99,44,26553,7
15678,36.97,33,26580,7
18520,36.97,44,36631,10
17855,36.96,35,23641,7
18879,36.96,40,29417,8
33604,36.94,45,30520,8
31512,36.94,38,25606,7
38650,36.9,32,207003,58
16686,36.89,43,26764,7
32735,36.88,32,20536,6
31125,36.87,42,28559,8
18688,36.86,38,22929,6
18608,36.86,34,26043,7
28379,36.82,33,19360,5
14666,36.81,34,26530,7
16454,36.81,44,31981,9
14838,36.79,41,25787,7
32041,36.79,42,23666,7
32716,36.78,38,25976,7
18227,36.75,49,30490,8
30763,36.75,38,27270,8
32970,36.73,43,39066,11
28648,36.73,43,28949,8
14860,36.73,41,30284,8
20891,36.72,42,29848,8
34368,36.72,48,32565,9
31606,36.71,25,21165,6
19706,36.71,42,21446,6
28333,36.71,38,23799,7
29729,36.71,40,27012,8
17600,36.71,42,27559,8
17769,36.69,44,21619,6
32059,36.67,40,28027,8
18087,36.66,38,26962,7
16596,36.65,39,28464,8
31838,36.64,41,197656,55
32632,36.63,32,26725,7
33294,36.63,32,24822,7
33614,36.63,43,24489,7
28232,36.6,40,82286,23
20719,36.6,37,21616,6
19831,36.57,44,36361,10
21038,36.56,31,24326,7
16112,36.52,33,24908,7
17067,36.52,34,24934,7
17026,36.51,44,26840,7
33075,36.5,27,19624,5
27404,36.49,29,22562,6
16692,36.49,37,24324,7
29758,36.48,33,28023,8
16876,36.48,37,23461,7
14991,36.45,34,26796,7
33594,36.44,37,27404,8
32453,36.44,45,23241,6
17340,36.42,38,24828,7
20715,36.41,45,31252,9
41964,36.41,33,30840,9
18802,36.39,52,23946,7
17902,36.39,42,354511,98
16414,36.37,37,23575,7
14807,36.37,42,27059,8
18887,36.35,34,28774,8
32180,36.3,44,26155,7
18790,36.3,36,28700,8
29431,36.29,43,29828,8
18763,36.28,40,28737,8
16223,36.26,36,22492,6
32975,36.24,35,29056,8
14924,36.23,52,27560,8
21186,36.22,33,24910,7
19559,36.22,40,22473,6
20521,36.22,38,24433,7
39614,36.21,34,106838,30
29821,36.21,35,26534,7
17778,36.2,49,29604,8
21876,36.19,36,31642,9
26623,36.17,41,33434,9
18781,36.13,40,26446,7
15762,36.13,32,27079,8
20122,36.12,38,26591,7
30208,36.12,33,27833,8
28193,36.11,37,23386,6
32451,36.11,45,22275,6
15644,36.11,38,26250,7
30856,36.11,45,24271,7
18633,36.09,37,23924,7
18630,36.08,34,24770,7
14877,36.07,48,24464,7
14920,36.07,50,30822,9
14986,36.07,40,30030,8
16752,36.05,37,25305,7
21285,36.04,38,21522,6
16724,36.02,40,37303,10
18886,36.01,37,27487,8
17097,35.99,39,26784,7
32804,35.97,35,22385,6
21009,35.92,30,21832,6
31144,35.91,38,22485,6
19782,35.9,44,28841,8
19913,35.9,43,26481,7
18036,35.88,38,24337,7
19495,35.87,45,22938,6
14537,35.86,43,26879,7
17028,35.84,39,30941,9
32230,35.84,36,23570,7
18174,35.84,37,26939,7
16964,35.82,39,29915,8
21146,35.81,50,34776,10
17313,35.81,41,23817,7
32199,35.78,34,23902,7
17754,35.76,39,26915,7
17243,35.76,43,21597,6
17945,35.75,36,30049,8
39900,35.74,31,23793,7
18462,35.73,40,24370,7
31342,35.72,42,23308,6
20277,35.72,36,29264,8
17365,35.7,43,38450,11
15336,35.68,31,27785,8
33272,35.68,39,24874,7
19979,35.68,43,27143,8
18317,35.63,47,24575,7
30678,35.62,26,20523,6
17229,35.57,38,24719,7
16883,35.56,47,29960,8
15962,35.55,27,21673,6
32785,35.53,34,21675,6
30120,35.53,39,24873,7
21329,35.53,33,24886,7
28955,35.52,29,31172,9
18220,35.52,41,25617,7
17135,35.48,37,24760,7
33681,35.45,34,26887,7
30197,35.44,40,24352,7
18959,35.43,43,30134,8
19534,35.39,33,24371,7
20725,35.37,33,20334,6
20936,35.36,44,27215,8
19330,35.36,38,28810,8
20193,35.36,43,23719,7
20955,35.34,29,23113,6
32808,35.31,36,25670,7
21400,35.3,25,23253,6
34921,35.3,34,23687,7
33387,35.29,37,26105,7
29788,35.28,33,266528,74
29058,35.26,41,25601,7
15185,35.24,34,29291,8
31152,35.24,32,20141,6
14709,35.23,38,25281,7
15019,35.23,30,25644,7
15975,35.17,40,24028,7
29166,35.17,36,27116,8
20317,35.15,41,21430,6
19438,35.12,36,22754,6
21588,35.12,30,21998,6
15901,35.11,40,23312,6
14863,35.09,43,30468,8
21456,35.03,39,22890,6
16673,35.02,39,26627,7
19469,35.02,46,33436,9
38158,35.02,33,26697,7
18040,35.0,38,25609,7
29767,35.0,42,21504,6
15023,34.98,42,22009,6
20977,34.96,31,23158,6
21222,34.94,40,26941,7
15674,34.93,43,21461,6
33289,34.91,30,23329,6
33565,34.84,36,22649,6
31609,34.84,44,26756,7
28233,34.84,32,27309,8
16396,34.83,36,26488,7
33423,34.83,36,24208,7
17876,34.8,38,21936,6
28526,34.8,35,25444,7
32926,34.79,39,23459,7
20351,34.75,36,35144,10
18901,34.75,39,25676,7
15537,34.74,42,24726,7
14599,34.74,31,25511,7
32989,34.72,36,27046,8
21231,34.7,36,24266,7
20055,34.7,36,27214,8
14555,34.69,30,24221,7
21087,34.66,39,23976,7
20325,34.65,34,23682,7
20067,34.65,41,28831,8
19090,34.64,42,21246,6
21442,34.64,36,23744,7
20723,34.63,38,29182,8
14655,34.62,33,22751,6
15281,34.61,49,26397,7
28634,34.6,32,24016,7
19898,34.6,32,33469,9
20528,34.59,36,27779,8
20886,34.59,32,22156,6
15692,34.58,39,28287,8
21243,34.56,36,25669,7
19428,34.53,38,40235,11
18338,34.53,34,24321,7
32516,34.53,30,21191,6
29745,34.53,38,23912,7
21097,34.47,44,21628,6
17511,34.46,36,19900,6
30978,34.43,43,27722,8
16144,34.42,25,33455,9
16276,34.39,36,29042,8
18563,34.38,42,25690,7
16983,34.37,31,22918,6
32012,34.35,38,31515,9
17903,34.34,34,21751,6
19922,34.32,36,25241,7
18549,34.32,41,30364,8
19690,34.32,36,38149,11
15683,34.31,33,21833,6
20624,34.3,36,22185,6
28620,34.3,42,25816,7
19558,34.27,44,25463,7
19247,34.25,39,23044,6
31080,34.25,34,112343,31
30589,34.25,36,22387,6
28386,34.24,38,24403,7
16588,34.22,34,26102,7
31947,34.21,40,23951,7
19357,34.2,41,32038,9
15022,34.19,34,34636,10
21373,34.19,33,21160,6
28002,34.16,42,32069,9
21048,34.16,39,28134,8
16101,34.16,46,24610,7
18560,34.14,42,26575,7
21164,34.12,40,23448,7
15986,34.1,48,23323,6
33228,34.1,35,23920,7
17049,34.09,44,23965,7
32623,34.06,24,24817,7
15074,34.05,36,28672,8
20505,34.05,32,22464,6
27869,34.04,33,19005,5
32444,34.04,39,21716,6
15594,34.03,31,21861,6
15664,34.01,40,23701,7
15204,33.99,27,20525,6
16362,33.98,40,25291,7
16392,33.97,34,22954,6
17835,33.96,29,30172,8
28837,33.95,30,20335,6
20261,33.94,36,26366,7
19172,33.93,38,28989,8
28930,33.92,31,24072,7
32106,33.91,43,25631,7
34851,33.91,42,22938,6
19834,33.91,37,21928,6
18546,33.9,30,22333,6
39363,33.89,36,22775,6
17104,33.86,43,27415,8
21458,33.86,29,23863,7
32819,33.84,30,21834,6
28924,33.83,28,21544,6
16137,33.82,31,23203,6
30689,33.8,33,21554,6
32921,33.78,29,21584,6
14626,33.78,33,26531,7
16214,33.78,40,23740,7
18261,33.76,42,22548,6
21574,33.76,36,22049,6
19354,33.71,32,21591,6
14762,33.69,34,30871,9
21698,33.68,42,30301,8
30412,33.67,42,25351,7
18488,33.67,47,25111,7
24819,33.66,30,64934,18
30722,33.66,41,21308,6
21114,33.65,46,30146,8
15750,33.64,29,27104,8
31193,33.63,42,21383,6
16855,33.63,27,38733,11
15354,33.6,38,28949,8
20032,33.6,34,22326,6
41517,33.59,47,30711,9
30263,33.59,30,22556,6
17003,33.59,30,22791,6
16550,33.58,40,26941,7
18416,33.58,31,25354,7
21081,33.55,38,35934,10
31593,33.54,46,44899,12
30426,33.52,42,47131,13
24954,33.49,37,19398,5
20731,33.48,32,24134,7
32980,33.48,31,20996,6
24356,33.48,37,24910,7
16251,33.46,34,25337,7
38077,33.45,44,25832,7
18543,33.43,26,75023,21
32080,33.43,39,24163,7
34378,33.42,33,21694,6
16687,33.37,36,37869,11
33587,33.32,35,21057,6
33247,33.31,37,21152,6
20319,33.31,35,25015,7
16601,33.29,35,21991,6
15720,33.28,35,29858,8
15536,33.28,32,30957,9
20855,33.25,35,19591,5
27569,33.24,35,21406,6
29943,33.23,40,31912,9
33458,33.23,30,21398,6
21367,33.23,36,28657,8
20247,33.2,50,22279,6
20124,33.2,35,29952,8
30956,33.16,39,20971,6
30523,33.16,30,20489,6
16183,33.14,35,24099,7
17573,33.13,42,23967,7
32494,33.13,40,29404,8
28779,33.08,33,27761,8
32010,33.08,42,21255,6
16434,33.07,41,23052,6
17362,33.07,37,25244,7
16620,33.04,33,24579,7
32693,33.04,39,26218,7
16899,33.03,47,27881,8
30636,32.98,40,27040,8
21267,32.97,42,32172,9
32870,32.95,42,23869,7
16117,32.95,37,22372,6
16520,32.94,30,32794,9
29703,32.94,44,27683,8
29002,32.92,29,24340,7
27999,32.92,38,24256,7
17746,32.92,50,35279,10
18375,32.91,35,24965,7
30414,32.87,36,27712,8
17404,32.85,38,28638,8
29036,32.85,37,22147,6
16945,32.85,40,20989,6
33001,32.82,38,22393,6
40245,32.81,37,38564,11
16032,32.8,31,23059,6
28701,32.79,30,20123,6
21429,32.79,35,22742,6
38339,32.76,46,30042,8
18928,32.76,32,23750,7
14694,32.76,33,38325,11
17062,32.7,36,25375,7
32937,32.69,36,19868,6
19822,32.68,31,25738,7
18159,32.67,43,34569,10
16606,32.67,35,20826,6
19853,32.67,38,25840,7
21674,32.65,39,20839,6
20816,32.59,40,21775,6
16842,32.58,33,31395,9
15394,32.56,47,28872,8
17035,32.56,37,22328,6
31006,32.55,43,29035,8
15198,32.54,30,19847,6
17927,32.54,34,26238,7
20775,32.52,34,26009,7
17806,32.52,46,24196,7
21452,32.51,35,22411,6
21707,32.51,33,24444,7
18149,32.5,36,19726,5
17958,32.5,35,22556,6
18955,32.5,39,24175,7
39916,32.48,45,27102,8
15081,32.47,39,21143,6
20826,32.46,37,20476,6
32022,32.44,29,21428,6
17799,32.4,31,25733,7
19890,32.39,41,202999,56
14665,32.38,30,22512,6
17273,32.36,39,22766,6
16970,32.35,28,23783,7
38890,32.33,25,1426885,396
33376,32.33,36,20249,6
17024,32.3,37,30725,9
14550,32.29,44,73946,21
16889,32.24,40,27826,8
33451,32.22,32,20711,6
31668,32.18,39,24023,7
28527,32.18,31,20727,6
17116,32.18,41,24881,7
21108,32.18,33,23751,7
30471,32.16,34,22710,6
15452,32.16,39,29961,8
17622,32.14,36,30753,9
18938,32.14,43,34307,10
30357,32.13,42,23821,7
18114,32.12,39,24611,7
18943,32.1,33,21902,6
21152,32.1,41,23770,7
16078,32.1,39,24522,7
14887,32.1,40,23450,7
19541,32.09,34,19719,5
15603,32.08,44,25230,7
30902,32.05,39,24876,7
18006,32.05,39,24168,7
18775,32.04,41,24491,7
21487,32.02,36,23783,7
18296,32.02,36,22084,6
30054,32.01,39,27590,8
19667,31.99,31,19917,6
19368,31.95,32,19548,5
16487,31.95,27,19511,5
17155,31.93,29,24769,7
30019,31.92,39,21000,6
28591,31.9,27,19070,5
18754,31.88,36,20926,6
18248,31.88,29,25689,7
30226,31.87,45,20056,6
17212,31.87,30,37947,11
15786,31.84,33,22054,6
18643,31.83,44,27990,8
16473,31.83,37,23191,6
20344,31.8,33,29922,8
16445,31.79,37,25093,7
20068,31.77,38,22492,6
16697,31.77,33,21386,6
16061,31.73,32,26093,7
17395,31.73,24,40028,11
31027,31.72,34,25791,7
19717,31.71,32,24484,7
17025,31.71,36,21554,6
16768,31.7,31,21026,6
20201,31.7,44,27285,8
15842,31.7,38,22409,6
25447,31.69,32,22050,6
18738,31.69,36,25919,7
14687,31.68,38,24600,7
18718,31.66,34,22043,6
28932,31.66,28,1025593,285
33273,31.59,34,52536,15
17787,31.59,37,24993,7
14707,31.56,46,34823,10
32116,31.55,31,32559,9
18731,31.54,35,30794,9
18479,31.53,33,23949,7
19011,31.53,41,24510,7
15305,31.53,34,22123,6
39879,31.51,28,20041,6
16733,31.49,35,21283,6
18762,31.48,36,20031,6
29558,31.48,39,22828,6
14656,31.47,27,29016,8
30203,31.47,35,22786,6
17465,31.42,35,19388,5
19110,31.4,36,21104,6
18800,31.39,32,19853,6
19126,31.38,36,25016,7
16654,31.35,31,28228,8
16838,31.35,30,21525,6
14615,31.32,41,22549,6
16126,31.29,27,20723,6
16345,31.29,24,21624,6
38600,31.29,37,21361,6
21325,31.28,39,23425,7
19613,31.28,42,19859,6
16257,31.27,42,22539,6
28420,31.26,31,23062,6
37889,31.25,34,20985,6
33181,31.25,34,25833,7
19560,31.24,32,26583,7
19139,31.2,29,21869,6
16531,31.2,37,20886,6
31932,31.18,40,19040,5
15060,31.17,35,20306,6
19951,31.16,38,22038,6
21195,31.11,34,23785,7
30700,31.1,29,26461,7
20014,31.08,34,21196,6
18385,31.05,37,22263,6
20586,31.03,35,23708,7
19938,31.0,31,19020,5
31226,30.99,45,22191,6
19352,30.98,36,27435,8
21709,30.96,33,22818,6
15629,30.95,33,20305,6
16519,30.94,28,24273,7
27924,30.94,33,23780,7
17758,30.93,33,31072,9
33239,30.92,37,24185,7
28832,30.91,31,19237,5
21586,30.89,40,212574,59
29013,30.89,30,19551,5
30113,30.89,32,21067,6
30517,30.87,36,24067,7
28679,30.85,31,18864,5
17864,30.84,30,19757,5
21439,30.82,25,19736,5
14540,30.81,33,20439,6
16975,30.81,32,20765,6
20922,30.81,35,24748,7
14821,30.79,38,22724,6
29143,30.77,32,36432,10
31349,30.77,36,23704,7
15241,30.77,25,40992,11
17505,30.74,40,25749,7
15795,30.73,37,25766,7
21526,30.71,37,19190,5
19958,30.7,34,28093,8
19738,30.7,27,19931,6
15816,30.69,37,21416,6
21137,30.68,33,22579,6
29974,30.66,35,37160,10
33608,30.65,29,21833,6
20057,30.63,42,23710,7
33690,30.62,34,20383,6
17437,30.62,30,26153,7
15499,30.6,33,22720,6
15432,30.58,33,25095,7
14634,30.58,29,28463,8
15867,30.58,36,19766,5
20235,30.57,33,17881,5
14630,30.57,28,27928,8
19668,30.55,37,20998,6
15494,30.53,38,31012,9
31438,30.51,33,24689,7
20842,30.48,37,24172,7
16568,30.48,31,19738,5
15468,30.45,34,20246,6
16689,30.44,35,23807,7
15754,30.4,33,24147,7
18021,30.4,36,22948,6
19388,30.4,28,19936,6
14767,30.38,27,19991,6
33080,30.38,33,20603,6
30869,30.35,33,20134,6
33610,30.33,26,20969,6
16059,30.32,27,23116,6
21010,30.32,42,20513,6
28783,30.32,35,21824,6
19498,30.28,31,18284,5
28995,30.26,24,20711,6
14608,30.24,30,19838,6
15605,30.22,38,20489,6
17551,30.22,34,37982,11
15566,30.22,33,17548,5
15973,30.21,34,19045,5
28787,30.2,30,18325,5
14793,30.18,23,22062,6
32525,30.18,34,17299,5
21536,30.16,35,20541,6
33403,30.15,31,29185,8
17267,30.14,34,19321,5
16361,30.12,35,18121,5
20155,30.11,26,26277,7
32291,30.1,31,20739,6
17795,30.09,29,21333,6
18613,30.09,44,22563,6
19341,30.04,36,19884,6
19544,30.03,34,188656,52
19104,30.03,31,20449,6
31990,30.01,32,24371,7
15145,30.01,39,23842,7
20527,30.01,25,27535,8
17259,30.0,32,20817,6
15125,29.99,28,20866,6
18512,29.99,31,20681,6
21093,29.99,30,21380,6
15686,29.98,33,22131,6
14592,29.98,26,34448,10
19916,29.96,33,24074,7
27805,29.93,32,68845,19
16888,29.93,37,19318,5
15715,29.84,30,22054,6
28375,29.83,33,22446,6
21216,29.83,34,22865,6
20320,29.82,39,22749,6
16393,29.81,31,19675,5
21497,29.8,32,18052,5
15553,29.79,40,22083,6
41483,29.79,27,19092,5
21504,29.79,29,22136,6
16675,29.77,34,33643,9
39831,29.77,26,16037,4
16436,29.76,34,20831,6
19982,29.7,26,18476,5
28934,29.64,33,61938,17
30892,29.63,27,18961,5
41189,29.62,36,26270,7
21030,29.62,33,23708,7
14936,29.61,38,21078,6
26084,29.57,33,21113,6
17636,29.55,28,17983,5
14716,29.54,33,21582,6
20520,29.54,25,18579,5
15146,29.53,31,21798,6
15948,29.49,42,24157,7
14776,29.49,33,93993,26
20304,29.48,31,24874,7
16042,29.47,36,19550,5
21659,29.47,32,23401,7
38758,29.45,23,24001,7
30938,29.44,32,21010,6
16405,29.44,36,18006,5
21049,29.39,41,30414,8
31374,29.34,26,20676,6
16763,29.32,33,25328,7
32319,29.31,31,17284,5
31981,29.3,30,23130,6
20350,29.29,29,23865,7
35203,29.27,29,19300,5
19378,29.26,33,118825,33
16389,29.25,21,20763,6
32730,29.25,24,42893,12
19745,29.24,27,169614,47
19212,29.18,31,34506,10
15570,29.15,31,21119,6
17606,29.14,30,18932,5
16155,29.11,23,18004,5
20079,29.09,38,30018,8
19425,29.06,23,19083,5
16533,29.05,13,17942,5
18785,29.03,27,25439,7
21143,29.02,23,23802,7
17865,29.01,38,22572,6
32611,29.01,31,26214,7
17276,29.0,28,22087,6
15301,28.99,32,24626,7
16513,28.98,31,24143,7
18523,28.97,25,24195,7
30910,28.97,29,16260,5
16631,28.97,28,20757,6
20231,28.96,34,22132,6
17607,28.95,39,20467,6
15433,28.95,29,1235597,343
14547,28.94,26,17646,5
28180,28.89,26,18829,5
26847,28.88,34,21443,6
33629,28.88,28,19818,6
31665,28.86,27,18779,5
18526,28.82,37,26089,7
15845,28.76,33,20179,6
20249,28.75,31,21162,6
34204,28.74,28,21378,6
35092,28.74,29,18289,5
33789,28.73,31,22017,6
34088,28.72,30,23500,7
38289,28.7,26,25288,7
27441,28.67,25,18028,5
28649,28.67,34,18983,5
28593,28.66,30,21316,6
17550,28.65,30,22446,6
14923,28.65,31,47447,13
15699,28.64,34,22095,6
18410,28.64,27,19138,5
30166,28.64,33,19294,5
20743,28.63,29,20041,6
32564,28.63,34,17463,5
20120,28.58,31,20420,6
18721,28.56,35,22159,6
15249,28.55,33,22148,6
16374,28.51,36,20266,6
15353,28.5,33,18395,5
20299,28.45,30,24934,7
16819,28.42,28,16786,5
16874,28.38,35,21582,6
20823,28.37,37,52264,15
16818,28.34,25,24528,7
21587,28.32,35,25973,7
17586,28.31,29,21255,6
33244,28.31,36,17467,5
19880,28.31,32,20726,6
15158,28.28,29,19874,6
17585,28.28,27,16842,5
19303,28.27,33,28525,8
18743,28.26,23,16930,5
30853,28.24,35,21918,6
34062,28.21,25,1967349,546
19449,28.19,25,24307,7
20877,28.15,32,16618,5
18596,28.15,33,18303,5
18634,28.13,25,17938,5
27436,28.07,29,18431,5
19893,28.05,30,19498,5
15342,28.01,34,37897,11
20767,27.98,36,21973,6
18298,27.95,26,16452,5
16783,27.94,30,22115,6
20272,27.93,24,19480,5
31979,27.9,38,19161,5
15475,27.9,43,24123,7
19959,27.89,35,25476,7
19281,27.84,25,20623,6
18390,27.8,30,19904,6
18535,27.78,26,19721,5
21246,27.76,26,16873,5
18851,27.75,38,21963,6
15927,27.74,32,30872,9
17200,27.67,31,30684,9
18737,27.66,35,21049,6
38491,27.66,29,18676,5
17077,27.66,37,19656,5
14913,27.65,26,16535,5
16237,27.65,29,17209,5
31544,27.65,37,20149,6
27554,27.65,31,20392,6
15015,27.64,31,19198,5
30304,27.63,24,81091,23
29079,27.62,23,20280,6
19509,27.57,23,18196,5
17209,27.57,33,17138,5
20584,27.56,32,17027,5
17936,27.56,27,15624,4
18989,27.55,31,18967,5
14586,27.51,19,18166,5
14841,27.51,27,20570,6
25514,27.46,25,18239,5
30824,27.46,36,18551,5
19342,27.45,33,60297,17
20090,27.43,35,25217,7
21025,27.41,35,17090,5
20538,27.39,30,19506,5
33522,27.37,37,33821,9
29902,27.37,32,21772,6
16253,27.35,33,20878,6
18510,27.35,35,16998,5
31463,27.33,26,32424,9
25815,27.33,34,16623,5
17412,27.28,31,18161,5
14890,27.27,30,22957,6
18127,27.26,27,20172,6
19287,27.25,32,20422,6
21710,27.22,30,25109,7
33634,27.17,27,17793,5
15117,27.15,28,18483,5
